date,commodity,unit,price
2023-03-07,Henry Hub Natural Gas,$/MMBtu,2.52
2023-03-08,Brent Crude,$/barrel,82.1
2023-03-08,Henry Hub Natural Gas,$/MMBtu,2.5
2023-03-08,WTI Crude,$/barrel,76.56
2023-03-09,Brent Crude,$/barrel,81.0
2023-03-09,Henry Hub Natural Gas,$/MMBtu,2.5
2023-03-09,WTI Crude,$/barrel,75.6
2023-03-10,Brent Crude,$/barrel,82.3
2023-03-10,Henry Hub Natural Gas,$/MMBtu,2.4
2023-03-10,WTI Crude,$/barrel,76.55
2023-03-13,Brent Crude,$/barrel,79.67
2023-03-13,Henry Hub Natural Gas,$/MMBtu,2.4
2023-03-13,WTI Crude,$/barrel,74.68
2023-03-14,Brent Crude,$/barrel,76.77
2023-03-14,Henry Hub Natural Gas,$/MMBtu,2.65
2023-03-14,WTI Crude,$/barrel,71.18
2023-03-15,Brent Crude,$/barrel,74.3
2023-03-15,Henry Hub Natural Gas,$/MMBtu,2.45
2023-03-15,WTI Crude,$/barrel,67.38
2023-03-16,Brent Crude,$/barrel,73.12
2023-03-16,Henry Hub Natural Gas,$/MMBtu,2.45
2023-03-16,WTI Crude,$/barrel,68.15
2023-03-17,Brent Crude,$/barrel,71.03
2023-03-17,Henry Hub Natural Gas,$/MMBtu,2.42
2023-03-17,WTI Crude,$/barrel,66.61
2023-03-20,Brent Crude,$/barrel,72.42
2023-03-20,Henry Hub Natural Gas,$/MMBtu,2.23
2023-03-20,WTI Crude,$/barrel,67.56
2023-03-21,Brent Crude,$/barrel,74.78
2023-03-21,Henry Hub Natural Gas,$/MMBtu,1.93
2023-03-21,WTI Crude,$/barrel,69.4
2023-03-22,Brent Crude,$/barrel,76.08
2023-03-22,Henry Hub Natural Gas,$/MMBtu,2.03
2023-03-22,WTI Crude,$/barrel,70.71
2023-03-23,Brent Crude,$/barrel,74.31
2023-03-23,Henry Hub Natural Gas,$/MMBtu,2.08
2023-03-23,WTI Crude,$/barrel,69.77
2023-03-24,Brent Crude,$/barrel,73.63
2023-03-24,Henry Hub Natural Gas,$/MMBtu,2.04
2023-03-24,WTI Crude,$/barrel,69.22
2023-03-27,Brent Crude,$/barrel,76.8
2023-03-27,Henry Hub Natural Gas,$/MMBtu,2.04
2023-03-27,WTI Crude,$/barrel,72.87
2023-03-28,Brent Crude,$/barrel,78.07
2023-03-28,Henry Hub Natural Gas,$/MMBtu,2.02
2023-03-28,WTI Crude,$/barrel,73.12
2023-03-29,Brent Crude,$/barrel,77.51
2023-03-29,Henry Hub Natural Gas,$/MMBtu,1.94
2023-03-29,WTI Crude,$/barrel,72.95
2023-03-30,Brent Crude,$/barrel,78.45
2023-03-30,Henry Hub Natural Gas,$/MMBtu,1.95
2023-03-30,WTI Crude,$/barrel,74.32
2023-03-31,Brent Crude,$/barrel,79.19
2023-03-31,Henry Hub Natural Gas,$/MMBtu,2.1
2023-03-31,WTI Crude,$/barrel,75.68
2023-04-03,Brent Crude,$/barrel,85.81
2023-04-03,Henry Hub Natural Gas,$/MMBtu,2.09
2023-04-03,WTI Crude,$/barrel,80.4
2023-04-04,Brent Crude,$/barrel,85.7
2023-04-04,Henry Hub Natural Gas,$/MMBtu,2.13
2023-04-04,WTI Crude,$/barrel,80.7
2023-04-05,Brent Crude,$/barrel,85.89
2023-04-05,Henry Hub Natural Gas,$/MMBtu,2.17
2023-04-05,WTI Crude,$/barrel,80.69
2023-04-06,Brent Crude,$/barrel,86.56
2023-04-06,Henry Hub Natural Gas,$/MMBtu,2.18
2023-04-06,WTI Crude,$/barrel,80.7
2023-04-10,Henry Hub Natural Gas,$/MMBtu,2.15
2023-04-10,WTI Crude,$/barrel,79.79
2023-04-11,Brent Crude,$/barrel,87.32
2023-04-11,Henry Hub Natural Gas,$/MMBtu,2.19
2023-04-11,WTI Crude,$/barrel,81.54
2023-04-12,Brent Crude,$/barrel,88.31
2023-04-12,Henry Hub Natural Gas,$/MMBtu,2.22
2023-04-12,WTI Crude,$/barrel,83.26
2023-04-13,Brent Crude,$/barrel,86.51
2023-04-13,Henry Hub Natural Gas,$/MMBtu,2.04
2023-04-13,WTI Crude,$/barrel,82.16
2023-04-14,Brent Crude,$/barrel,87.31
2023-04-14,Henry Hub Natural Gas,$/MMBtu,1.87
2023-04-14,WTI Crude,$/barrel,82.58
2023-04-17,Brent Crude,$/barrel,85.63
2023-04-17,Henry Hub Natural Gas,$/MMBtu,2.21
2023-04-17,WTI Crude,$/barrel,80.93
2023-04-18,Brent Crude,$/barrel,85.48
2023-04-18,Henry Hub Natural Gas,$/MMBtu,2.23
2023-04-18,WTI Crude,$/barrel,80.85
2023-04-19,Brent Crude,$/barrel,85.34
2023-04-19,Henry Hub Natural Gas,$/MMBtu,2.2
2023-04-19,WTI Crude,$/barrel,79.18
2023-04-20,Brent Crude,$/barrel,83.29
2023-04-20,Henry Hub Natural Gas,$/MMBtu,2.19
2023-04-20,WTI Crude,$/barrel,77.27
2023-04-21,Brent Crude,$/barrel,83.36
2023-04-21,Henry Hub Natural Gas,$/MMBtu,2.2
2023-04-21,WTI Crude,$/barrel,77.86
2023-04-24,Brent Crude,$/barrel,84.23
2023-04-24,Henry Hub Natural Gas,$/MMBtu,2.19
2023-04-24,WTI Crude,$/barrel,78.64
2023-04-25,Brent Crude,$/barrel,82.13
2023-04-25,Henry Hub Natural Gas,$/MMBtu,2.21
2023-04-25,WTI Crude,$/barrel,77.05
2023-04-26,Brent Crude,$/barrel,79.19
2023-04-26,Henry Hub Natural Gas,$/MMBtu,2.19
2023-04-26,WTI Crude,$/barrel,74.33
2023-04-27,Brent Crude,$/barrel,80.11
2023-04-27,Henry Hub Natural Gas,$/MMBtu,2.17
2023-04-27,WTI Crude,$/barrel,74.77
2023-04-28,Brent Crude,$/barrel,81.32
2023-04-28,Henry Hub Natural Gas,$/MMBtu,2.27
2023-04-28,WTI Crude,$/barrel,76.78
2023-05-01,Henry Hub Natural Gas,$/MMBtu,2.24
2023-05-01,WTI Crude,$/barrel,75.65
2023-05-02,Brent Crude,$/barrel,76.71
2023-05-02,Henry Hub Natural Gas,$/MMBtu,2.12
2023-05-02,WTI Crude,$/barrel,71.71
2023-05-03,Brent Crude,$/barrel,72.91
2023-05-03,Henry Hub Natural Gas,$/MMBtu,2.01
2023-05-03,WTI Crude,$/barrel,68.62
2023-05-04,Brent Crude,$/barrel,73.0
2023-05-04,Henry Hub Natural Gas,$/MMBtu,1.96
2023-05-04,WTI Crude,$/barrel,68.52
2023-05-05,Brent Crude,$/barrel,75.85
2023-05-05,Henry Hub Natural Gas,$/MMBtu,1.85
2023-05-05,WTI Crude,$/barrel,71.32
2023-05-08,Henry Hub Natural Gas,$/MMBtu,2.12
2023-05-08,WTI Crude,$/barrel,73.13
2023-05-09,Brent Crude,$/barrel,77.76
2023-05-09,Henry Hub Natural Gas,$/MMBtu,2.22
2023-05-09,WTI Crude,$/barrel,73.68
2023-05-10,Brent Crude,$/barrel,76.7
2023-05-10,Henry Hub Natural Gas,$/MMBtu,2.12
2023-05-10,WTI Crude,$/barrel,72.53
2023-05-11,Brent Crude,$/barrel,75.32
2023-05-11,Henry Hub Natural Gas,$/MMBtu,2.07
2023-05-11,WTI Crude,$/barrel,70.81
2023-05-12,Brent Crude,$/barrel,74.54
2023-05-12,Henry Hub Natural Gas,$/MMBtu,1.98
2023-05-12,WTI Crude,$/barrel,70.02
2023-05-15,Brent Crude,$/barrel,75.46
2023-05-15,Henry Hub Natural Gas,$/MMBtu,2.25
2023-05-15,WTI Crude,$/barrel,71.07
2023-05-16,Brent Crude,$/barrel,75.15
2023-05-16,Henry Hub Natural Gas,$/MMBtu,2.28
2023-05-16,WTI Crude,$/barrel,70.85
2023-05-17,Brent Crude,$/barrel,76.98
2023-05-17,Henry Hub Natural Gas,$/MMBtu,2.25
2023-05-17,WTI Crude,$/barrel,72.78
2023-05-18,Brent Crude,$/barrel,75.75
2023-05-18,Henry Hub Natural Gas,$/MMBtu,2.3
2023-05-18,WTI Crude,$/barrel,71.82
2023-05-19,Brent Crude,$/barrel,75.42
2023-05-19,Henry Hub Natural Gas,$/MMBtu,2.37
2023-05-19,WTI Crude,$/barrel,71.57
2023-05-22,Brent Crude,$/barrel,75.77
2023-05-22,Henry Hub Natural Gas,$/MMBtu,2.3
2023-05-22,WTI Crude,$/barrel,71.81
2023-05-23,Brent Crude,$/barrel,76.66
2023-05-23,Henry Hub Natural Gas,$/MMBtu,2.22
2023-05-23,WTI Crude,$/barrel,72.87
2023-05-24,Brent Crude,$/barrel,77.99
2023-05-24,Henry Hub Natural Gas,$/MMBtu,2.25
2023-05-24,WTI Crude,$/barrel,74.37
2023-05-25,Brent Crude,$/barrel,75.66
2023-05-25,Henry Hub Natural Gas,$/MMBtu,2.23
2023-05-25,WTI Crude,$/barrel,71.68
2023-05-26,Brent Crude,$/barrel,76.33
2023-05-26,Henry Hub Natural Gas,$/MMBtu,1.88
2023-05-26,WTI Crude,$/barrel,72.35
2023-05-30,Brent Crude,$/barrel,73.38
2023-05-30,Henry Hub Natural Gas,$/MMBtu,2.11
2023-05-30,WTI Crude,$/barrel,69.45
2023-05-31,Brent Crude,$/barrel,71.98
2023-05-31,Henry Hub Natural Gas,$/MMBtu,2.1
2023-05-31,WTI Crude,$/barrel,68.11
2023-06-01,Brent Crude,$/barrel,74.18
2023-06-01,Henry Hub Natural Gas,$/MMBtu,1.77
2023-06-01,WTI Crude,$/barrel,70.09
2023-06-02,Brent Crude,$/barrel,76.0
2023-06-02,Henry Hub Natural Gas,$/MMBtu,1.74
2023-06-02,WTI Crude,$/barrel,71.76
2023-06-05,Brent Crude,$/barrel,76.61
2023-06-05,Henry Hub Natural Gas,$/MMBtu,1.92
2023-06-05,WTI Crude,$/barrel,72.14
2023-06-06,Brent Crude,$/barrel,76.22
2023-06-06,Henry Hub Natural Gas,$/MMBtu,1.95
2023-06-06,WTI Crude,$/barrel,71.71
2023-06-07,Brent Crude,$/barrel,76.85
2023-06-07,Henry Hub Natural Gas,$/MMBtu,2.13
2023-06-07,WTI Crude,$/barrel,72.52
2023-06-08,Brent Crude,$/barrel,75.88
2023-06-08,Henry Hub Natural Gas,$/MMBtu,2.1
2023-06-08,WTI Crude,$/barrel,71.28
2023-06-09,Brent Crude,$/barrel,74.74
2023-06-09,Henry Hub Natural Gas,$/MMBtu,1.85
2023-06-09,WTI Crude,$/barrel,70.16
2023-06-12,Brent Crude,$/barrel,71.8
2023-06-12,Henry Hub Natural Gas,$/MMBtu,1.9
2023-06-12,WTI Crude,$/barrel,67.08
2023-06-13,Brent Crude,$/barrel,74.24
2023-06-13,Henry Hub Natural Gas,$/MMBtu,2.0
2023-06-13,WTI Crude,$/barrel,69.39
2023-06-14,Brent Crude,$/barrel,73.39
2023-06-14,Henry Hub Natural Gas,$/MMBtu,2.05
2023-06-14,WTI Crude,$/barrel,68.22
2023-06-15,Brent Crude,$/barrel,75.75
2023-06-15,Henry Hub Natural Gas,$/MMBtu,2.18
2023-06-15,WTI Crude,$/barrel,70.61
2023-06-16,Brent Crude,$/barrel,76.76
2023-06-16,Henry Hub Natural Gas,$/MMBtu,2.13
2023-06-16,WTI Crude,$/barrel,71.81
2023-06-19,Brent Crude,$/barrel,76.09
2023-06-20,Brent Crude,$/barrel,75.79
2023-06-20,Henry Hub Natural Gas,$/MMBtu,2.38
2023-06-20,WTI Crude,$/barrel,70.94
2023-06-21,Brent Crude,$/barrel,76.92
2023-06-21,Henry Hub Natural Gas,$/MMBtu,2.24
2023-06-21,WTI Crude,$/barrel,72.55
2023-06-22,Brent Crude,$/barrel,73.93
2023-06-22,Henry Hub Natural Gas,$/MMBtu,2.27
2023-06-22,WTI Crude,$/barrel,69.22
2023-06-23,Brent Crude,$/barrel,73.56
2023-06-23,Henry Hub Natural Gas,$/MMBtu,2.22
2023-06-23,WTI Crude,$/barrel,68.91
2023-06-26,Brent Crude,$/barrel,73.86
2023-06-26,Henry Hub Natural Gas,$/MMBtu,2.62
2023-06-26,WTI Crude,$/barrel,69.09
2023-06-27,Brent Crude,$/barrel,71.88
2023-06-27,Henry Hub Natural Gas,$/MMBtu,2.68
2023-06-27,WTI Crude,$/barrel,67.68
2023-06-28,Brent Crude,$/barrel,73.64
2023-06-28,Henry Hub Natural Gas,$/MMBtu,2.71
2023-06-28,WTI Crude,$/barrel,69.54
2023-06-29,Brent Crude,$/barrel,73.86
2023-06-29,Henry Hub Natural Gas,$/MMBtu,2.4
2023-06-29,WTI Crude,$/barrel,69.85
2023-06-30,Brent Crude,$/barrel,74.51
2023-06-30,Henry Hub Natural Gas,$/MMBtu,2.48
2023-06-30,WTI Crude,$/barrel,70.66
2023-07-03,Brent Crude,$/barrel,74.52
2023-07-03,Henry Hub Natural Gas,$/MMBtu,2.48
2023-07-03,WTI Crude,$/barrel,69.71
2023-07-04,Brent Crude,$/barrel,76.23
2023-07-05,Brent Crude,$/barrel,76.74
2023-07-05,Henry Hub Natural Gas,$/MMBtu,2.65
2023-07-05,WTI Crude,$/barrel,71.78
2023-07-06,Brent Crude,$/barrel,76.72
2023-07-06,Henry Hub Natural Gas,$/MMBtu,2.5
2023-07-06,WTI Crude,$/barrel,71.76
2023-07-07,Brent Crude,$/barrel,78.77
2023-07-07,Henry Hub Natural Gas,$/MMBtu,2.49
2023-07-07,WTI Crude,$/barrel,73.91
2023-07-10,Brent Crude,$/barrel,77.83
2023-07-10,Henry Hub Natural Gas,$/MMBtu,2.55
2023-07-10,WTI Crude,$/barrel,73.05
2023-07-11,Brent Crude,$/barrel,79.54
2023-07-11,Henry Hub Natural Gas,$/MMBtu,2.57
2023-07-11,WTI Crude,$/barrel,74.87
2023-07-12,Brent Crude,$/barrel,80.35
2023-07-12,Henry Hub Natural Gas,$/MMBtu,2.55
2023-07-12,WTI Crude,$/barrel,75.77
2023-07-13,Brent Crude,$/barrel,81.31
2023-07-13,Henry Hub Natural Gas,$/MMBtu,2.5
2023-07-13,WTI Crude,$/barrel,76.86
2023-07-14,Brent Crude,$/barrel,79.9
2023-07-14,Henry Hub Natural Gas,$/MMBtu,2.5
2023-07-14,WTI Crude,$/barrel,75.44
2023-07-17,Brent Crude,$/barrel,77.8
2023-07-17,Henry Hub Natural Gas,$/MMBtu,2.46
2023-07-17,WTI Crude,$/barrel,74.17
2023-07-18,Brent Crude,$/barrel,79.54
2023-07-18,Henry Hub Natural Gas,$/MMBtu,2.52
2023-07-18,WTI Crude,$/barrel,75.76
2023-07-19,Brent Crude,$/barrel,79.38
2023-07-19,Henry Hub Natural Gas,$/MMBtu,2.51
2023-07-19,WTI Crude,$/barrel,75.4
2023-07-20,Brent Crude,$/barrel,79.62
2023-07-20,Henry Hub Natural Gas,$/MMBtu,2.61
2023-07-20,WTI Crude,$/barrel,75.65
2023-07-21,Brent Crude,$/barrel,81.06
2023-07-21,Henry Hub Natural Gas,$/MMBtu,2.61
2023-07-21,WTI Crude,$/barrel,77.06
2023-07-24,Brent Crude,$/barrel,82.53
2023-07-24,Henry Hub Natural Gas,$/MMBtu,2.68
2023-07-24,WTI Crude,$/barrel,78.81
2023-07-25,Brent Crude,$/barrel,83.46
2023-07-25,Henry Hub Natural Gas,$/MMBtu,2.66
2023-07-25,WTI Crude,$/barrel,79.76
2023-07-26,Brent Crude,$/barrel,82.98
2023-07-26,Henry Hub Natural Gas,$/MMBtu,2.6
2023-07-26,WTI Crude,$/barrel,79.11
2023-07-27,Brent Crude,$/barrel,84.28
2023-07-27,Henry Hub Natural Gas,$/MMBtu,2.47
2023-07-27,WTI Crude,$/barrel,80.17
2023-07-28,Brent Crude,$/barrel,84.49
2023-07-28,Henry Hub Natural Gas,$/MMBtu,2.53
2023-07-28,WTI Crude,$/barrel,80.55
2023-07-31,Brent Crude,$/barrel,85.22
2023-07-31,Henry Hub Natural Gas,$/MMBtu,2.58
2023-07-31,WTI Crude,$/barrel,81.8
2023-08-01,Brent Crude,$/barrel,85.34
2023-08-01,Henry Hub Natural Gas,$/MMBtu,2.49
2023-08-01,WTI Crude,$/barrel,81.37
2023-08-02,Brent Crude,$/barrel,84.01
2023-08-02,Henry Hub Natural Gas,$/MMBtu,2.43
2023-08-02,WTI Crude,$/barrel,79.5
2023-08-03,Brent Crude,$/barrel,86.19
2023-08-03,Henry Hub Natural Gas,$/MMBtu,2.44
2023-08-03,WTI Crude,$/barrel,81.56
2023-08-04,Brent Crude,$/barrel,87.38
2023-08-04,Henry Hub Natural Gas,$/MMBtu,2.53
2023-08-04,WTI Crude,$/barrel,82.76
2023-08-07,Brent Crude,$/barrel,86.47
2023-08-07,Henry Hub Natural Gas,$/MMBtu,2.65
2023-08-07,WTI Crude,$/barrel,81.94
2023-08-08,Brent Crude,$/barrel,88.0
2023-08-08,Henry Hub Natural Gas,$/MMBtu,2.77
2023-08-08,WTI Crude,$/barrel,82.94
2023-08-09,Brent Crude,$/barrel,89.31
2023-08-09,Henry Hub Natural Gas,$/MMBtu,2.92
2023-08-09,WTI Crude,$/barrel,84.35
2023-08-10,Brent Crude,$/barrel,87.44
2023-08-10,Henry Hub Natural Gas,$/MMBtu,2.83
2023-08-10,WTI Crude,$/barrel,82.81
2023-08-11,Brent Crude,$/barrel,87.93
2023-08-11,Henry Hub Natural Gas,$/MMBtu,2.61
2023-08-11,WTI Crude,$/barrel,83.17
2023-08-14,Brent Crude,$/barrel,87.4
2023-08-14,Henry Hub Natural Gas,$/MMBtu,2.74
2023-08-14,WTI Crude,$/barrel,82.5
2023-08-15,Brent Crude,$/barrel,86.28
2023-08-15,Henry Hub Natural Gas,$/MMBtu,2.65
2023-08-15,WTI Crude,$/barrel,81.06
2023-08-16,Brent Crude,$/barrel,84.49
2023-08-16,Henry Hub Natural Gas,$/MMBtu,2.55
2023-08-16,WTI Crude,$/barrel,79.4
2023-08-17,Brent Crude,$/barrel,85.24
2023-08-17,Henry Hub Natural Gas,$/MMBtu,2.56
2023-08-17,WTI Crude,$/barrel,80.43
2023-08-18,Brent Crude,$/barrel,85.92
2023-08-18,Henry Hub Natural Gas,$/MMBtu,2.44
2023-08-18,WTI Crude,$/barrel,81.25
2023-08-21,Brent Crude,$/barrel,85.44
2023-08-21,Henry Hub Natural Gas,$/MMBtu,2.6
2023-08-21,WTI Crude,$/barrel,80.71
2023-08-22,Brent Crude,$/barrel,84.7
2023-08-22,Henry Hub Natural Gas,$/MMBtu,2.58
2023-08-22,WTI Crude,$/barrel,80.25
2023-08-23,Brent Crude,$/barrel,83.94
2023-08-23,Henry Hub Natural Gas,$/MMBtu,2.6
2023-08-23,WTI Crude,$/barrel,78.91
2023-08-24,Brent Crude,$/barrel,84.07
2023-08-24,Henry Hub Natural Gas,$/MMBtu,2.42
2023-08-24,WTI Crude,$/barrel,79.52
2023-08-25,Brent Crude,$/barrel,85.42
2023-08-25,Henry Hub Natural Gas,$/MMBtu,2.46
2023-08-25,WTI Crude,$/barrel,80.47
2023-08-28,Henry Hub Natural Gas,$/MMBtu,2.6
2023-08-28,WTI Crude,$/barrel,80.65
2023-08-29,Brent Crude,$/barrel,86.37
2023-08-29,Henry Hub Natural Gas,$/MMBtu,2.5
2023-08-29,WTI Crude,$/barrel,81.14
2023-08-30,Brent Crude,$/barrel,86.62
2023-08-30,Henry Hub Natural Gas,$/MMBtu,2.48
2023-08-30,WTI Crude,$/barrel,81.64
2023-08-31,Brent Crude,$/barrel,87.29
2023-08-31,Henry Hub Natural Gas,$/MMBtu,2.56
2023-08-31,WTI Crude,$/barrel,83.55
2023-09-01,Brent Crude,$/barrel,89.98
2023-09-01,Henry Hub Natural Gas,$/MMBtu,2.7
2023-09-01,WTI Crude,$/barrel,85.52
2023-09-04,Brent Crude,$/barrel,90.42
2023-09-05,Brent Crude,$/barrel,91.25
2023-09-05,Henry Hub Natural Gas,$/MMBtu,2.6
2023-09-05,WTI Crude,$/barrel,86.74
2023-09-06,Brent Crude,$/barrel,91.79
2023-09-06,Henry Hub Natural Gas,$/MMBtu,2.49
2023-09-06,WTI Crude,$/barrel,87.55
2023-09-07,Brent Crude,$/barrel,91.16
2023-09-07,Henry Hub Natural Gas,$/MMBtu,2.45
2023-09-07,WTI Crude,$/barrel,86.87
2023-09-08,Brent Crude,$/barrel,91.85
2023-09-08,Henry Hub Natural Gas,$/MMBtu,2.53
2023-09-08,WTI Crude,$/barrel,87.51
2023-09-11,Brent Crude,$/barrel,91.97
2023-09-11,Henry Hub Natural Gas,$/MMBtu,2.5
2023-09-11,WTI Crude,$/barrel,87.3
2023-09-12,Brent Crude,$/barrel,93.58
2023-09-12,Henry Hub Natural Gas,$/MMBtu,2.72
2023-09-12,WTI Crude,$/barrel,88.87
2023-09-13,Brent Crude,$/barrel,93.04
2023-09-13,Henry Hub Natural Gas,$/MMBtu,2.76
2023-09-13,WTI Crude,$/barrel,88.59
2023-09-14,Brent Crude,$/barrel,95.2
2023-09-14,Henry Hub Natural Gas,$/MMBtu,2.81
2023-09-14,WTI Crude,$/barrel,90.13
2023-09-15,Brent Crude,$/barrel,95.55
2023-09-15,Henry Hub Natural Gas,$/MMBtu,2.74
2023-09-15,WTI Crude,$/barrel,90.83
2023-09-18,Brent Crude,$/barrel,95.95
2023-09-18,Henry Hub Natural Gas,$/MMBtu,2.54
2023-09-18,WTI Crude,$/barrel,91.47
2023-09-19,Brent Crude,$/barrel,96.11
2023-09-19,Henry Hub Natural Gas,$/MMBtu,2.46
2023-09-19,WTI Crude,$/barrel,91.16
2023-09-20,Brent Crude,$/barrel,94.56
2023-09-20,Henry Hub Natural Gas,$/MMBtu,2.78
2023-09-20,WTI Crude,$/barrel,89.2
2023-09-21,Brent Crude,$/barrel,93.7
2023-09-21,Henry Hub Natural Gas,$/MMBtu,2.7
2023-09-21,WTI Crude,$/barrel,89.56
2023-09-22,Brent Crude,$/barrel,93.99
2023-09-22,Henry Hub Natural Gas,$/MMBtu,2.63
2023-09-22,WTI Crude,$/barrel,90.0
2023-09-25,Brent Crude,$/barrel,94.01
2023-09-25,Henry Hub Natural Gas,$/MMBtu,2.63
2023-09-25,WTI Crude,$/barrel,89.68
2023-09-26,Brent Crude,$/barrel,94.46
2023-09-26,Henry Hub Natural Gas,$/MMBtu,2.55
2023-09-26,WTI Crude,$/barrel,91.43
2023-09-27,Brent Crude,$/barrel,97.1
2023-09-27,Henry Hub Natural Gas,$/MMBtu,2.72
2023-09-27,WTI Crude,$/barrel,93.67
2023-09-28,Brent Crude,$/barrel,96.64
2023-09-28,Henry Hub Natural Gas,$/MMBtu,2.74
2023-09-28,WTI Crude,$/barrel,91.65
2023-09-29,Brent Crude,$/barrel,95.86
2023-09-29,Henry Hub Natural Gas,$/MMBtu,2.68
2023-09-29,WTI Crude,$/barrel,90.77
2023-10-02,Brent Crude,$/barrel,91.21
2023-10-02,Henry Hub Natural Gas,$/MMBtu,2.7
2023-10-02,WTI Crude,$/barrel,88.81
2023-10-03,Brent Crude,$/barrel,94.46
2023-10-03,Henry Hub Natural Gas,$/MMBtu,2.71
2023-10-03,WTI Crude,$/barrel,89.26
2023-10-04,Brent Crude,$/barrel,89.83
2023-10-04,Henry Hub Natural Gas,$/MMBtu,2.92
2023-10-04,WTI Crude,$/barrel,84.32
2023-10-05,Brent Crude,$/barrel,88.28
2023-10-05,Henry Hub Natural Gas,$/MMBtu,2.92
2023-10-05,WTI Crude,$/barrel,82.3
2023-10-06,Brent Crude,$/barrel,87.86
2023-10-06,Henry Hub Natural Gas,$/MMBtu,3.3
2023-10-06,WTI Crude,$/barrel,82.83
2023-10-09,Brent Crude,$/barrel,91.37
2023-10-10,Brent Crude,$/barrel,90.7
2023-10-10,Henry Hub Natural Gas,$/MMBtu,3.34
2023-10-10,WTI Crude,$/barrel,85.89
2023-10-11,Brent Crude,$/barrel,87.58
2023-10-11,Henry Hub Natural Gas,$/MMBtu,3.19
2023-10-11,WTI Crude,$/barrel,83.7
2023-10-12,Brent Crude,$/barrel,88.4
2023-10-12,Henry Hub Natural Gas,$/MMBtu,3.16
2023-10-12,WTI Crude,$/barrel,82.87
2023-10-13,Brent Crude,$/barrel,94.33
2023-10-13,Henry Hub Natural Gas,$/MMBtu,3.11
2023-10-13,WTI Crude,$/barrel,87.67
2023-10-16,Brent Crude,$/barrel,90.99
2023-10-16,Henry Hub Natural Gas,$/MMBtu,2.98
2023-10-16,WTI Crude,$/barrel,86.65
2023-10-17,Brent Crude,$/barrel,92.52
2023-10-17,Henry Hub Natural Gas,$/MMBtu,2.94
2023-10-17,WTI Crude,$/barrel,86.66
2023-10-18,Brent Crude,$/barrel,91.99
2023-10-18,Henry Hub Natural Gas,$/MMBtu,2.92
2023-10-18,WTI Crude,$/barrel,88.35
2023-10-19,Brent Crude,$/barrel,93.12
2023-10-19,Henry Hub Natural Gas,$/MMBtu,2.84
2023-10-19,WTI Crude,$/barrel,89.35
2023-10-20,Brent Crude,$/barrel,93.72
2023-10-20,Henry Hub Natural Gas,$/MMBtu,2.6
2023-10-20,WTI Crude,$/barrel,89.12
2023-10-23,Brent Crude,$/barrel,91.88
2023-10-23,Henry Hub Natural Gas,$/MMBtu,2.65
2023-10-23,WTI Crude,$/barrel,85.49
2023-10-24,Brent Crude,$/barrel,88.0
2023-10-24,Henry Hub Natural Gas,$/MMBtu,2.85
2023-10-24,WTI Crude,$/barrel,84.58
2023-10-25,Brent Crude,$/barrel,90.14
2023-10-25,Henry Hub Natural Gas,$/MMBtu,2.86
2023-10-25,WTI Crude,$/barrel,86.07
2023-10-26,Brent Crude,$/barrel,88.45
2023-10-26,Henry Hub Natural Gas,$/MMBtu,2.87
2023-10-26,WTI Crude,$/barrel,83.8
2023-10-27,Brent Crude,$/barrel,90.73
2023-10-27,Henry Hub Natural Gas,$/MMBtu,3.24
2023-10-27,WTI Crude,$/barrel,86.04
2023-10-30,Brent Crude,$/barrel,90.73
2023-10-30,Henry Hub Natural Gas,$/MMBtu,3.17
2023-10-30,WTI Crude,$/barrel,83.03
2023-10-31,Brent Crude,$/barrel,86.82
2023-10-31,Henry Hub Natural Gas,$/MMBtu,3.34
2023-10-31,WTI Crude,$/barrel,81.64
2023-11-01,Brent Crude,$/barrel,86.92
2023-11-01,Henry Hub Natural Gas,$/MMBtu,3.19
2023-11-01,WTI Crude,$/barrel,81.05
2023-11-02,Brent Crude,$/barrel,89.02
2023-11-02,Henry Hub Natural Gas,$/MMBtu,3.12
2023-11-02,WTI Crude,$/barrel,83.04
2023-11-03,Brent Crude,$/barrel,87.55
2023-11-03,Henry Hub Natural Gas,$/MMBtu,3.0
2023-11-03,WTI Crude,$/barrel,81.19
2023-11-06,Brent Crude,$/barrel,87.31
2023-11-06,Henry Hub Natural Gas,$/MMBtu,2.71
2023-11-06,WTI Crude,$/barrel,81.54
2023-11-07,Brent Crude,$/barrel,83.43
2023-11-07,Henry Hub Natural Gas,$/MMBtu,2.0
2023-11-07,WTI Crude,$/barrel,77.96
2023-11-08,Brent Crude,$/barrel,81.46
2023-11-08,Henry Hub Natural Gas,$/MMBtu,2.18
2023-11-08,WTI Crude,$/barrel,75.85
2023-11-09,Brent Crude,$/barrel,81.74
2023-11-09,Henry Hub Natural Gas,$/MMBtu,2.71
2023-11-09,WTI Crude,$/barrel,76.34
2023-11-10,Brent Crude,$/barrel,83.66
2023-11-10,Henry Hub Natural Gas,$/MMBtu,2.71
2023-11-13,Brent Crude,$/barrel,84.09
2023-11-13,Henry Hub Natural Gas,$/MMBtu,2.61
2023-11-13,WTI Crude,$/barrel,78.86
2023-11-14,Brent Crude,$/barrel,84.2
2023-11-14,Henry Hub Natural Gas,$/MMBtu,2.69
2023-11-14,WTI Crude,$/barrel,78.9
2023-11-15,Brent Crude,$/barrel,82.4
2023-11-15,Henry Hub Natural Gas,$/MMBtu,2.88
